item,itemLabel,date,deaths,country,countryLabel,latitude,longitude,coord
http://www.wikidata.org/entity/Q4565993,1947 Korangi Creek crash,1947-12-27T00:00:00Z,23,,,24.791435,67.116036,Point(67.116036 24.791435)
http://www.wikidata.org/entity/Q4566258,1948 Gatow air disaster,1948-04-05T00:00:00Z,,,,52.474,13.138,Point(13.138 52.474)
http://www.wikidata.org/entity/Q4566797,1950 British Columbia B-36 crash,1950-02-13T00:00:00Z,5,,,56.0243,-128.62,Point(-128.62 56.0243)
http://www.wikidata.org/entity/Q4566930,1950 Tête de l'Obiou C-54 crash,1950-11-13T00:00:00Z,58,,,44.775277777778,5.8394444444444,Point(5.839444444 44.775277777)
http://www.wikidata.org/entity/Q4567416,1952 Bermuda air crash,1952-12-06T00:00:00Z,37,,,32.3811,-64.6136,Point(-64.6136 32.3811)
http://www.wikidata.org/entity/Q4568156,1954 Swissair Convair CV-240 crash,1954-06-19T00:00:00Z,3,,,51.0569,1.20694,Point(1.20694 51.0569)
http://www.wikidata.org/entity/Q4568779,1956 Scottish Airlines Malta air disaster,1956-02-18T00:00:00Z,50,,,35.822777777778,14.467777777778,Point(14.467777777 35.822777777)
http://www.wikidata.org/entity/Q4571991,1965 Philippine Sea A-4 incident,1965-12-05T00:00:00Z,,,,27.5533,131.322,Point(131.322 27.5533)
http://www.wikidata.org/entity/Q4573536,1969 EC-121 shootdown incident,1969-04-15T00:00:00Z,,,,41.2,131.8,Point(131.8 41.2)
http://www.wikidata.org/entity/Q4575544,EgyptAir Flight 741,1973-01-29T00:00:00Z,,,,35.327222222222,33.216944444444,Point(33.216944444 35.327222222)
http://www.wikidata.org/entity/Q4577674,1977 Israeli Air Force Sikorsky CH-53 Sea Stallion crash,1977-05-10T00:00:00Z,54,,,31.932133,35.436487,Point(35.436487 31.932133)
http://www.wikidata.org/entity/Q4577873,1977 Yokohama F-4 crash,1977-09-27T00:00:00Z,,,,35.56,139.545,Point(139.545 35.56)
http://www.wikidata.org/entity/Q4578076,1978 British Army Gazelle downing,1978-02-17T00:00:00Z,,,,54.0862,-6.36642,Point(-6.36642 54.0862)
http://www.wikidata.org/entity/Q4579750,1981 Bristow Helicopters Westland Wessex crash,1981-08-13T00:00:00Z,13,,,52.9333,1.76667,Point(1.76667 52.9333)
http://www.wikidata.org/entity/Q4580942,1983 British Airways Sikorsky S-61 crash,1983-07-16T00:00:00Z,20,,,49.9233,-6.24833,Point(-6.24833 49.9233)
http://www.wikidata.org/entity/Q4581131,1983 Negev mid-air collision,1983-05-01T00:00:00Z,0,,,30.846666666667,34.847777777778,Point(34.847777777 30.846666666)
http://www.wikidata.org/entity/Q4584351,1988 British International Helicopters Sikorsky S-61N crash,1988-07-13T00:00:00Z,,,,60.283333333333,-0.73333333333333,Point(-0.733333333 60.283333333)
http://www.wikidata.org/entity/Q4589262,1994 British Army Lynx shootdown,1994-03-20T00:00:00Z,,,,54.076,-6.60889,Point(-6.60889 54.076)
http://www.wikidata.org/entity/Q4589707,1994 Mull of Kintyre Chinook crash,1994-06-02T00:00:00Z,29,,,55.3135624,-5.7949568,Point(-5.7949568 55.3135624)
http://www.wikidata.org/entity/Q4590181,1995 Antonov An-70 prototype crash,1995-02-10T00:00:00Z,7,,,50.744,29.922,Point(29.922 50.744)
http://www.wikidata.org/entity/Q4599679,2002 Africa One Antonov An-26 crash,2002-07-26T00:00:00Z,,,,-4.3858,15.4446,Point(15.4446 -4.3858)
http://www.wikidata.org/entity/Q4606803,2006 People's Liberation Army Air Force KJ-200 crash,2006-06-03T00:00:00Z,,,,30.776425,119.275249,Point(119.275249 30.776425)
http://www.wikidata.org/entity/Q4614055,2009 Iranian Air Force Il-76MD Adnan 2 accident,2009-09-22T00:00:00Z,,,,35.4291,51.5422,Point(51.5422 35.4291)
http://www.wikidata.org/entity/Q4614576,2009 Pakistan Army Mil Mi-17 crash,2009-07-03T00:00:00Z,41,,,34.0931,71.1458,Point(71.1458 34.0931)
http://www.wikidata.org/entity/Q4614576,2009 Pakistan Army Mil Mi-17 crash,2009-07-03T00:00:00Z,41,,,34.0931,71.1458,Point(71.1458 34.0931)
http://www.wikidata.org/entity/Q4620729,2011 Chilean Air Force CASA 212 crash,2011-09-02T00:00:00Z,21,,,-33.675,-78.8963,Point(-78.8963 -33.675)
http://www.wikidata.org/entity/Q4688260,Aeroflot Flight 217,1972-10-13T00:00:00Z,174,,,56.08055556,37.41,Point(37.41 56.08055556)
http://www.wikidata.org/entity/Q4688263,Aeroflot Flight 3932,1973-09-30T00:00:00Z,108,,,56.71138889,60.64472222,Point(60.64472222 56.71138889)
http://www.wikidata.org/entity/Q4688264,Aeroflot Flight 418,1976-06-01T00:00:00Z,46,,,3.5,8.7,Point(8.7 3.5)
http://www.wikidata.org/entity/Q4688264,Aeroflot Flight 418,1976-06-01T00:00:00Z,46,,,3.5,8.7,Point(8.7 3.5)
http://www.wikidata.org/entity/Q4688264,Aeroflot Flight 418,1976-06-01T00:00:00Z,46,,,3.5,8.7,Point(8.7 3.5)
http://www.wikidata.org/entity/Q4688264,Aeroflot Flight 418,1976-06-01T00:00:00Z,46,,,3.5,8.7,Point(8.7 3.5)
http://www.wikidata.org/entity/Q4688266,Aeroflot Flight 964,1973-10-13T00:00:00Z,122,,,55.49771667,37.66392778,Point(37.66392778 55.49771667)
http://www.wikidata.org/entity/Q4698170,Air Rhodesia Flight 827,1979-02-12T00:00:00Z,59,,,-16.41666667,29.43333333,Point(29.43333333 -16.41666667)
http://www.wikidata.org/entity/Q4698253,Air Vietnam Flight 706 hijacking,1974-09-15T00:00:00Z,75,,,11.63333333,108.95,Point(108.95 11.63333333)
http://www.wikidata.org/entity/Q4742943,American Airlines Flight 28,1942-10-23T00:00:00Z,,,,33.8667,-116.567,Point(-116.567 33.8667)
http://www.wikidata.org/entity/Q4749663,"An-24 incident at Gambell, Alaska",1974-02-27T00:00:00Z,,,,63.784,-171.747,Point(-171.747 63.784)
http://www.wikidata.org/entity/Q4832380,Azerbaijan Airlines Flight 217,2005-12-23T00:00:00Z,23,,,40.55611111,50.00555556,Point(50.00555556 40.55611111)
http://www.wikidata.org/entity/Q4835218,BCPA Flight 304,1953-10-29T00:00:00Z,,,,37.405701,-122.325119,Point(-122.325119 37.405701)
http://www.wikidata.org/entity/Q5008496,CAAC Flight 301,1988-08-31T00:00:00Z,7,,,22.3287,114.194,Point(114.194 22.3287)
http://www.wikidata.org/entity/Q5025276,Cambrian Airways Liverpool crash,1965-07-20T00:00:00Z,,,,53.336333333333,-2.8485833333333,Point(-2.848583333 53.336333333)
http://www.wikidata.org/entity/Q5099564,China Airlines Flight 204,1989-10-26T00:00:00Z,54,,,24.069585,121.490593,Point(121.490593 24.069585)
http://www.wikidata.org/entity/Q5099566,China Airlines Flight 206,1970-08-12T00:00:00Z,14,,,25.09079,121.537125,Point(121.537125 25.09079)
http://www.wikidata.org/entity/Q5099569,China Airlines Flight 605,1993-11-04T00:00:00Z,0,,,22.3183,114.198,Point(114.198 22.3183)
http://www.wikidata.org/entity/Q5099664,China Eastern Airlines Flight 583,1993-04-06T00:00:00Z,2,,,30.0,172.0,Point(172.0 30.0)
http://www.wikidata.org/entity/Q5165300,Continental Micronesia Flight 614,1980-11-21T00:00:00Z,,,,9.496,138.074,Point(138.074 9.496)
http://www.wikidata.org/entity/Q5213023,Dan-Air Flight 1008,1980-04-25T00:00:00Z,146,,,28.398055555556,-16.418055555556,Point(-16.418055555 28.398055555)
http://www.wikidata.org/entity/Q5283989,Divi Divi Air Flight 014,2009-10-22T00:00:00Z,1,,,12.24193333,-68.54705556,Point(-68.54705556 12.24193333)
http://www.wikidata.org/entity/Q5288383,1957 Cebu Douglas C-47 crash,1957-03-17T00:00:00Z,,,,10.451666666667,123.81472222222,Point(123.814722222 10.451666666)
http://www.wikidata.org/entity/Q5463546,Flying Tiger Line Flight 739,1962-03-16T00:00:00Z,107,,,14.0,135.0,Point(135.0 14.0)
http://www.wikidata.org/entity/Q5656105,Spantax Flight 275,1972-12-03T00:00:00Z,155,,,28.26861111,-16.60555556,Point(-16.60555556 28.26861111)
http://www.wikidata.org/entity/Q5684126,Havørn Accident,1936-06-16T00:00:00Z,7,,,61.1569,5.1639,Point(5.1639 61.1569)
http://www.wikidata.org/entity/Q5684126,Havørn Accident,1936-06-16T00:00:00Z,7,,,61.1569,5.1639,Point(5.1639 61.1569)
http://www.wikidata.org/entity/Q5684258,Hawaii Clipper,1938-07-29T00:00:00Z,,,,12.27,130.4,Point(130.4 12.27)
http://www.wikidata.org/entity/Q5940948,Braathens SAFE Flight 253,1956-11-07T00:00:00Z,2,,,62.404,11.281,Point(11.281 62.404)
http://www.wikidata.org/entity/Q6057129,Talia Airways Flight 2H79,1988-02-27T00:00:00Z,15,,,35.295,33.572,Point(33.572 35.295)
http://www.wikidata.org/entity/Q6107732,JAT Airways Flight 769,1973-09-11T00:00:00Z,41,,,42.862222222222,19.380555555556,Point(19.380555555 42.862222222)
http://www.wikidata.org/entity/Q6143782,Pan Am Flight 202,1952-04-29T00:00:00Z,50,,,-9.75198,-50.7842,Point(-50.7842 -9.75198)
http://www.wikidata.org/entity/Q6449781,Kvitbjørn disaster,1947-08-28T00:00:00Z,35,,,68.43305556,15.99527778,Point(15.99527778 68.43305556)
http://www.wikidata.org/entity/Q6499993,Q6499993,2009-10-31T00:00:00Z,,,,52.409149,23.311941,Point(23.311941 52.409149)
http://www.wikidata.org/entity/Q6499997,Aeroflot Flight 7502,1979-01-15T00:00:00Z,,,,53.89916667,27.46527778,Point(27.46527778 53.89916667)
http://www.wikidata.org/entity/Q6500030,Aeroflot Flight 7841,1985-02-01T00:00:00Z,58,,,53.87911389,28.19506944,Point(28.19506944 53.87911389)
http://www.wikidata.org/entity/Q6745203,Malév Flight 262,2000-07-04T00:00:00Z,0,,,40.519722222222,22.970833333333,Point(22.970833333 40.519722222)
http://www.wikidata.org/entity/Q7060143,Northwest Orient Airlines Flight 293,1963-06-03T00:00:00Z,101,,,54.2138,-133.857,Point(-133.857 54.2138)
http://www.wikidata.org/entity/Q7129563,Pan Am Flight 151,1951-06-22T00:00:00Z,40,,,6.9775,-10.0258,Point(-10.0258 6.9775)
http://www.wikidata.org/entity/Q7129566,Pan Am Flight 292,1965-09-17T00:00:00Z,30,,,16.7111,-62.1772,Point(-62.1772 16.7111)
http://www.wikidata.org/entity/Q7129567,Pan Am Flight 526A,1952-04-11T00:00:00Z,52,,,18.53499985,-66.25138855,Point(-66.25138855 18.53499985)
http://www.wikidata.org/entity/Q7129569,Pan Am Flight 6,1956-10-16T00:00:00Z,0,,,30.025,-140.15,Point(-140.15 30.025)
http://www.wikidata.org/entity/Q7129574,Pan Am Flight 845/26,1955-03-26T00:00:00Z,4,,,43.80416667,-125.21111111,Point(-125.21111111 43.80416667)
http://www.wikidata.org/entity/Q7129575,Pan Am Flight 830,1982-08-11T00:00:00Z,1,,,23.5095,160.5728,Point(160.5728 23.5095)
http://www.wikidata.org/entity/Q7129577,Pan Am Flight 816,1973-07-22T00:00:00Z,78,,,-17.53333333,-149.56666667,Point(-149.56666667 -17.53333333)
http://www.wikidata.org/entity/Q7129577,Pan Am Flight 816,1973-07-22T00:00:00Z,78,,,-17.53333333,-149.56666667,Point(-149.56666667 -17.53333333)
http://www.wikidata.org/entity/Q7243720,Prinair Flight 191,1972-06-24T00:00:00Z,5,,,18.006111111111,-66.560277777778,Point(-66.560277777 18.006111111)
http://www.wikidata.org/entity/Q7427170,Saudia Flight 162,1980-12-22T00:00:00Z,2,,,24.25,50.55,Point(50.55 24.25)
http://www.wikidata.org/entity/Q7565425,South African Airways Flight 228,1968-04-20T00:00:00Z,123,,,-22.449444444444,17.533888888889,Point(17.533888888 -22.449444444)
http://www.wikidata.org/entity/Q7709097,Thai Airways International Flight 601,1967-06-30T00:00:00Z,24,,,22.302,114.217,Point(114.217 22.302)
http://www.wikidata.org/entity/Q7832616,Tragedy at Kufra,1942-05-04T00:00:00Z,,,,24.18333333,23.28333333,Point(23.28333333 24.18333333)
http://www.wikidata.org/entity/Q7862037,Táchira helicopter crash,2009-05-03T00:00:00Z,18,,,7.76667,-72.2333,Point(-72.2333 7.76667)
http://www.wikidata.org/entity/Q7888388,United Nations Flight 544,2012-12-21T00:00:00Z,4,,,7.049,33.0043,Point(33.0043 7.049)
http://www.wikidata.org/entity/Q8065493,2010 Tarco Airlines Antonov An-24 crash,2010-11-11T00:00:00Z,2,,,12.944444444444,23.563055555556,Point(23.563055555 12.944444444)
http://www.wikidata.org/entity/Q8065493,2010 Tarco Airlines Antonov An-24 crash,2010-11-11T00:00:00Z,2,,,12.944444444444,23.563055555556,Point(23.563055555 12.944444444)
http://www.wikidata.org/entity/Q10356050,1939 Pan Am Sikorsky S-43 crash,1939-08-13T00:00:00Z,14,,,-22.89405278,-43.16431389,Point(-43.16431389 -22.89405278)
http://www.wikidata.org/entity/Q10748098,Cougar Helicopters Flight 91,2009-03-12T00:00:00Z,17,,,47.43472222,-51.94944444,Point(-51.94944444 47.43472222)
http://www.wikidata.org/entity/Q10823726,Q10823726,2009-03-19T00:00:00Z,,,,-0.200278,-78.4789,Point(-78.4789 -0.200278)
http://www.wikidata.org/entity/Q10860425,Iran Air Flight 742,2011-10-18T00:00:00Z,0,,,35.68916667,51.31361111,Point(51.31361111 35.68916667)
http://www.wikidata.org/entity/Q11616908,BOAC Flight 783,1953-05-02T00:00:00Z,43,,,22.788577,88.082081,Point(88.082081 22.788577)
http://www.wikidata.org/entity/Q11737139,Tajik National Guard helicopter crash,2010-10-06T00:00:00Z,28,,,38.7258,70.4189,Point(70.4189 38.7258)
http://www.wikidata.org/entity/Q11737139,Tajik National Guard helicopter crash,2010-10-06T00:00:00Z,28,,,38.7258,70.4189,Point(70.4189 38.7258)
http://www.wikidata.org/entity/Q11737152,Q11737152,2007-05-06T00:00:00Z,,,,29.65,34.3,Point(34.3 29.65)
http://www.wikidata.org/entity/Q11737152,Q11737152,2007-05-06T00:00:00Z,,,,29.65,34.3,Point(34.3 29.65)
http://www.wikidata.org/entity/Q11737190,Q11737190,2009-08-30T00:00:00Z,,,,51.3886,21.2108,Point(21.2108 51.3886)
http://www.wikidata.org/entity/Q11737190,Q11737190,2009-08-30T00:00:00Z,,,,51.3886,21.2108,Point(21.2108 51.3886)
http://www.wikidata.org/entity/Q11737191,Q11737191,1998-02-14T00:00:00Z,,,,53.75,21.7167,Point(21.7167 53.75)
